hnit	infinitive
hr6m	मध्यम
txaf	ट्रिगर
hmef	आवेकहिनक्रिया
tx6t	पाठसम्पादक
txes	सामूहिकसंज्ञा
bvat	दुर्व्यवहार
bvuk	absolutiveमामला
ry6t	रेडियन
vlis	भर्चुअलवास्तविकता
qren	ग्रहलिङ्ग
gvak	व्याकरणमामला
bxok	गंजा
mrum	कम्प्यूटरकार्यक्रम
ps6t	अपरेटिङसिस्टम
hfom	phoneme
tlem	मात्रस्मृतिपढ्न
pwam	स्पाइवेयर
kfif	कोरbenefactive
qwit	rationality
nlaf	स्थापना
nwok	associativeमामला
dzas	dissatisfy
swuk	सर्वोत्कृष्टमामला
syos	सारांश
kr6n	बिजुलीवर्तमान
dvin	inanimateलिङ्ग
pxom	propositiveमुड
vris	पारस्परिकआवाज
rwos	aerosol
dr6t	distractor
ht6k	दूरसंचार
slaf	सामाजिकसंजाल
lyuk	क्रमिकखण्ड
qras	superiors
ty6n	teminal
gwet	चाँडैभविष्यमाकाल
hp6s	applicativeआवाज
tsof	antipassiveआवाज
ht6p	continutiveपक्ष
hn6f	necessitativeमुड
pfip	निष्क्रियparticiple
glap	उपकरणपट्टी
sy6k	अस्तित्वखण्ड
qyat	चमकीलेतीव्रता
hy6t	व्याकरणवस्तु
vyan	घोषणा
sluf	singulativeनम्बर
dvit	अत्यधिकअवधि
qyak	एकलकार्यक्रिया
bzik	भौतिकशास्त्र
xlet	सर्वोत्कृष्टडिग्री
hqap	वर्तमानparticiple
qwat	पदार्थकोमात्रा
qyik	संयोजीकण
sr6t	supercriticalतरलपदार्थ
hfem	epentheticmorpheme
tl6t	रिमोटभविष्यकाल
mrif	माइक्रोफोन
pcuk	postpositionalमामला
tfim	अनियमितपहुँचस्मृति
fwim	ethium
ly6t	allocutiveसम्झौता
hvap	पुस्तकपट्टी
hfep	frequentativeपक्ष
bvan	distributiveसर्वनाम
fyun	उत्प्लवानबिन्दुनम्बर
xyas	मेटाउँदै
hvif	क्रियालगाउनु
xyis	विगतमानिष्क्रियparticiple
tl6n	केन्द्रीयप्रशोधनएकाइ
tfok	locativeदिशात्मकमामला
qwan	बारम्बारसोधिनेप्रश्नहरू
