hnit	infinitive
slaf	олоннийтийнсүлжээ
lyuk	дараалсанзаалт
qras	албантушаалтнууд
ty6n	teminal
gwet	Удахгүйирээдүйцаг
hp6s	applicativeдуухоолой
tsof	antipassiveдуухоолой
ht6p	continutiveасуудал
hn6f	necessitativeсэтгэлийнбайдал
pfip	идэвхгүйparticiple
glap	самбарын
sy6k	existentialзаалт
qyat	гэрэлтэгчэрчим
hy6t	дүрмийнзорилго
vyan	зарлах
sluf	singulativeдугаар
dvit	хэтиххугацаа
qyak	Нэгаргахэмжээүйлүг
bzik	Физик
xlet	тодотголыгзэрэг
hqap	одоогийнparticiple
qwat	бодисынхэмжээ
qyik	холбоххэсгүүд
sr6t	даралтатшингэн
hfem	epentheticmorpheme
tl6t	алсынирээдүйцаг
mrif	микрофон
pcuk	postpositionalхэрэг
tfim	санамсаргүйхандалтсанахой
fwim	ethium
ly6t	allocutiveгэрээ
hvap	гүйлгэхбар
hfep	frequentativeасуудал
bvan	хуваарилалтынтөлөөнийнэр
fyun	бутархайтоо
xyas	арилгажбайна
hvif	үйлүгтамгалах
xyis	Өнгөрсөнидэвхгүйparticiple
tl6n	Төвболовсруулахнэгж
tfok	locativeчиглэлтэйхэрэг
qwan	Түгээмэласуултууд
