hnit	Infinitive
kxac	კონტრშეტევა
qrak	strikebreaker
hbup	საცურაოაუზი
txuk	მოკლეჩართვა
tsef	tapered
bxit	ვებმასპინძელი
ksem	წაკითხულიმხოლოდ
byim	რუბიდიუმიatom
hvam	ვანადიუმისatom
lw6n	lanthanum
frum	ფთორისatom
nyom	ნეოდიმი
mlom	multalნომერი
kxas	personalize
xret	terabyte
hs6k	ძიებაძრავის
frus	კოროზიის
gxan	galaxyგენდერული
vlas	vocalizations
glet	გაზისპედალი
hvim	runtime
bxip	bitmap
qrin	ვარსკვლავიგენდერული
bvak	abessiveშემთხვევაში
pxon	unavailable
dvik	adessiveშემთხვევაში
dvek	agentiveშემთხვევაში
hlef	აგენტიგამოიწვევს
kwek	toშემთხვევაში
kxen	საერთოგენდერული
ht6m	ციტირებისფორმა
tsuf	transციფრების
hf6n	დაჯარიმება
tc6t	პირდაპირიობიექტი
gvik	ერგატიულიშემთხვევაში
gxon	ფრაგმენტაციის
ksep	რეცეპტორების
vyin	კინო-თეატრი
pyos	პასიურიხმა
hnef	სასრულიverb
xwit	პირველადიობიექტი
hqim	gnomicგანწყობა
jlak	განზოგადება
vrik	საბოლოონაწილაკების
qyan	წარმოსახვითიერთეული
kxaf	სიჩქარე-of-light
xyic	ფიშინგი
qyit	კრიტიკულიწერტილი
hvek	evitativeშემთხვევაში
bvik	subessiveშემთხვევაში
hzes	გააჩნდაშემთხვევაში
prus	კომპიუტერულივირუსი
ples	პროცესორი
pxif	პოლიციისოფიცერი
dvak	lativeშემთხვევაში
brun	ტურისტული
tsi_k	antessiveშემთხვევაში
tyum	rutheniumatom
vyak	ზმნისართულშემთხვევაში
pxim	პრემიერმინისტრი
syum	სტრონციუმისatom
sy6n	ეჭვიანობით
hy6n	animateგენდერული
pxac	თანამგრძნობისიხარული
vlin	მანქანაგენდერული
qwin	მინერალურიგენდერული
hr6s	რეფერალური
tf6n	ტონერი
xris	შესახებინტერფეისი
hw6n	გინება
xlen	სიტყვიერიარსებითისახელი
pyec	ცხრილების
vlim	ვირტუალურიმეხსიერება
bres	სიტყვაპროცესორი
hqip	cloudკომპიუტერული
vlic	ვირტუალურიმანქანა
pfam	spammer
dyap	მეორეენა
txek	nth-root
dxen	მონაცემებისამთო
byip	ბიზნესიპირი
hs6c	თვითმმართველობისნდობის
txim	მხედველობაში
hb6t	ცვლილებასაქართველოსღონისძიება
hdem	domainსახელი
dxon	განსხვავებულიღონისძიება
lwaf	ფლეშdrive
sl6t	crastinalდაძაბული
xyik	floppyდისკზე
fyif	რეფლექსურხმა
bvin	სამყაროგენდერული
hm6p	დედა
tfip	გარდამავალიverb
jlen	რაიონიგენდერული
xrap	ზოლიანი
tc6n	კვლევაგენდერული
sl6n	მხატვრულიგენდერული
xrek	პაციენტიგამოიწვევს
xwan	აბსტრაქტულიგენდერული
dxif	ვიდეოკონფერენცია
dyip	არაპირდაპირიგამოსვლა
zrek	exocentricშემთხვევაში
hvuk	დატვირთულ
xwat	ბოლოსრულყოფილი
hr6m	rhenium
txaf	გამოიწვია
hmef	უპიროვნოverb
tx6t	ტექსტირედაქტორი
txes	კოლექტიურიარსებითისახელი
bvat	mistreating
bvuk	absolutiveშემთხვევაში
ry6t	radian
vlis	ვირტუალურირეალობა
qren	პლანეტარულიგენდერული
gvak	გრამატიკულიშემთხვევაში
bxok	მელოტი
mrum	კომპიუტერულიპროგრამა
ps6t	ოპერაციულისისტემა
hfom	ფონემა
tlem	წაკითხულიმხოლოდმეხსიერება
pwam	spyware
kfif	ძირითადიbenefactive
qwit	რაციონალობა
nlaf	დაყენების
nwok	ასოციაციურიშემთხვევაში
dzas	dissatisfy
swuk	უბადლოშემთხვევაში
syos	შემაჯამებელ
kr6n	ელექტრომიმდინარე
dvin	inanimateგენდერული
pxom	propositiveგანწყობა
vris	საპასუხოხმა
rwos	აეროზოლური
dr6t	distractor
ht6k	სატელეკომუნიკაციო
slaf	სოციალურიქსელის
lyuk	ზედიზედპუნქტი
qras	უპირატესობა
ty6n	ტერმინალში
gwet	მალემომავალიდაძაბული
hp6s	applicativeხმა
tsof	antipassiveხმა
ht6p	continuativeასპექტი
hn6f	necessitativeგანწყობა
pfip	პასიურიმიმღეობის
glap	პანელი
sy6k	ეგზისტენციალურიპუნქტი
qyat	luminousინტენსივობის
hy6t	გრამატიკული-object
vyan	გამოტანის
sluf	singulativeნომერი
dvit	გადაჭარბებულიხანგრძლივობა
qyak	მარტოხელააქციაverb
bzik	ფიზიკის
xlet	უბადლოხარისხი
hqap	იმყოფებამიმღეობის
qwat	თანხასაქართველოსნივთიერება
qyik	შემაერთებელინაწილაკების
sr6t	supercriticalსითხის
hfem	epentheticmorpheme
tl6t	დისტანციურიმომავალიდაძაბული
mrif	მიკროფონი
pcuk	postpositionalშემთხვევაში
tfim	შემთხვევითიხელმისაწვდომობამეხსიერება
fwim	ethidium
ly6t	გამოსულიყოშეთანხმება
hvap	გადახვევაბარი
hfep	frequentativeასპექტი
bvan	გამანაწილებელნაცვალსახელი
fyun	მცურავიპუნქტიანინომერი
xyas	წაშლა
hvif	ზმნა-სუფიქსი
xyis	ბოლოპასიურიმიმღეობის
tl6n	მთავარიდამუშავებაერთეულის
tfok	ლოკატიურიმიმართულებისშემთხვევაში
qwan	ხშირადსთხოვაკითხვები
